<<<<<<< HEAD
warehouseId,warehouseName,productId,productName,category,year,month,monthName,season,monthlyAvgStock,monthlyDemand
Katraj,Potato,Vegetables,2025,3,March,Summer,630
Katraj,Potato,Vegetables,2025,4,April,Summer,635
Katraj,Potato,Vegetables,2025,5,May,Summer,712
Katraj,Potato,Vegetables,2025,6,June,Summer,648
Katraj,Potato,Vegetables,2025,7,July,Monsoon,865
Katraj,Potato,Vegetables,2025,8,August,Monsoon,987
Katraj,Potato,Vegetables,2025,9,September,Monsoon,875
Katraj,Potato,Vegetables,2025,10,October,Autumn,706
Katraj,Potato,Vegetables,2025,11,November,Autumn,722
Katraj,Potato,Vegetables,2025,12,December,Winter,752
Katraj,Potato,Vegetables,2026,1,January,Winter,830
Katraj,Potato,Vegetables,2026,2,February,Winter,789
Katraj,Potato,Vegetables,2026,3,March,Summer,783
Katraj,Potato,Vegetables,2026,4,April,Summer,737
Katraj,Potato,Vegetables,2026,5,May,Summer,698
Katraj,Potato,Vegetables,2026,6,June,Summer,690
Katraj,Tomato,Vegetables,2022,1,January,Winter,703
Katraj,Tomato,Vegetables,2022,2,February,Winter,671
Katraj,Tomato,Vegetables,2022,3,March,Summer,635
Katraj,Tomato,Vegetables,2022,4,April,Summer,599
Katraj,Tomato,Vegetables,2022,5,May,Summer,626
Katraj,Tomato,Vegetables,2022,6,June,Summer,681
Katraj,Tomato,Vegetables,2022,7,July,Monsoon,810
Katraj,Tomato,Vegetables,2022,8,August,Monsoon,795
Katraj,Tomato,Vegetables,2022,9,September,Monsoon,735
Katraj,Tomato,Vegetables,2022,10,October,Autumn,671
Katraj,Tomato,Vegetables,2022,11,November,Autumn,705
Katraj,Tomato,Vegetables,2022,12,December,Winter,644
Katraj,Tomato,Vegetables,2023,1,January,Winter,713
Katraj,Tomato,Vegetables,2023,2,February,Winter,673
Katraj,Tomato,Vegetables,2023,3,March,Summer,645
Katraj,Tomato,Vegetables,2023,4,April,Summer,656
Katraj,Tomato,Vegetables,2023,5,May,Summer,608
Katraj,Tomato,Vegetables,2023,6,June,Summer,593
Katraj,Tomato,Vegetables,2023,7,July,Monsoon,761
Katraj,Tomato,Vegetables,2023,8,August,Monsoon,816
Katraj,Tomato,Vegetables,2023,9,September,Monsoon,858
Katraj,Tomato,Vegetables,2023,10,October,Autumn,640
Katraj,Tomato,Vegetables,2023,11,November,Autumn,665
Katraj,Tomato,Vegetables,2023,12,December,Winter,738
Katraj,Tomato,Vegetables,2024,1,January,Winter,771
Katraj,Tomato,Vegetables,2024,2,February,Winter,766
Katraj,Tomato,Vegetables,2024,3,March,Summer,647
Katraj,Tomato,Vegetables,2024,4,April,Summer,633
Katraj,Tomato,Vegetables,2024,5,May,Summer,689
Katraj,Tomato,Vegetables,2024,6,June,Summer,614
Katraj,Tomato,Vegetables,2024,7,July,Monsoon,775
Katraj,Tomato,Vegetables,2024,8,August,Monsoon,816
Katraj,Tomato,Vegetables,2024,9,September,Monsoon,968
Katraj,Tomato,Vegetables,2024,10,October,Autumn,705
Katraj,Tomato,Vegetables,2024,11,November,Autumn,678
Katraj,Tomato,Vegetables,2024,12,December,Winter,773
Katraj,Tomato,Vegetables,2025,1,January,Winter,859
Katraj,Tomato,Vegetables,2025,2,February,Winter,823
Katraj,Tomato,Vegetables,2025,3,March,Summer,651
Katraj,Tomato,Vegetables,2025,4,April,Summer,680
Katraj,Tomato,Vegetables,2025,5,May,Summer,669
Katraj,Tomato,Vegetables,2025,6,June,Summer,727
Katraj,Tomato,Vegetables,2025,7,July,Monsoon,857
Katraj,Tomato,Vegetables,2025,8,August,Monsoon,944
Katraj,Tomato,Vegetables,2025,9,September,Monsoon,929
Katraj,Tomato,Vegetables,2025,10,October,Autumn,721
Katraj,Tomato,Vegetables,2025,11,November,Autumn,773
Katraj,Tomato,Vegetables,2025,12,December,Winter,841
Katraj,Tomato,Vegetables,2026,1,January,Winter,863
Katraj,Tomato,Vegetables,2026,2,February,Winter,967
Katraj,Tomato,Vegetables,2026,3,March,Summer,789
Katraj,Tomato,Vegetables,2026,4,April,Summer,811
Katraj,Tomato,Vegetables,2026,5,May,Summer,782
Katraj,Tomato,Vegetables,2026,6,June,Summer,712
Pashan Chowk,Amul Milk,Dairy,2022,1,January,Winter,238
Pashan Chowk,Amul Milk,Dairy,2022,2,February,Winter,240
Pashan Chowk,Amul Milk,Dairy,2022,3,March,Summer,287
Pashan Chowk,Amul Milk,Dairy,2022,4,April,Summer,260
Pashan Chowk,Amul Milk,Dairy,2022,5,May,Summer,252
Pashan Chowk,Amul Milk,Dairy,2022,6,June,Summer,264
Pashan Chowk,Amul Milk,Dairy,2022,7,July,Monsoon,206
Pashan Chowk,Amul Milk,Dairy,2022,8,August,Monsoon,216
Pashan Chowk,Amul Milk,Dairy,2022,9,September,Monsoon,206
Pashan Chowk,Amul Milk,Dairy,2022,10,October,Autumn,225
Pashan Chowk,Amul Milk,Dairy,2022,11,November,Autumn,225
Pashan Chowk,Amul Milk,Dairy,2022,12,December,Winter,229
Pashan Chowk,Amul Milk,Dairy,2023,1,January,Winter,239
Pashan Chowk,Amul Milk,Dairy,2023,2,February,Winter,278
Pashan Chowk,Amul Milk,Dairy,2023,3,March,Summer,275
Pashan Chowk,Amul Milk,Dairy,2023,4,April,Summer,285
Pashan Chowk,Amul Milk,Dairy,2023,5,May,Summer,306
Pashan Chowk,Amul Milk,Dairy,2023,6,June,Summer,284
Pashan Chowk,Amul Milk,Dairy,2023,7,July,Monsoon,228
Pashan Chowk,Amul Milk,Dairy,2023,8,August,Monsoon,209
Pashan Chowk,Amul Milk,Dairy,2023,9,September,Monsoon,220
Pashan Chowk,Amul Milk,Dairy,2023,10,October,Autumn,231
Pashan Chowk,Amul Milk,Dairy,2023,11,November,Autumn,224
Pashan Chowk,Amul Milk,Dairy,2023,12,December,Winter,262
Pashan Chowk,Amul Milk,Dairy,2024,1,January,Winter,254
Pashan Chowk,Amul Milk,Dairy,2024,2,February,Winter,247
Pashan Chowk,Amul Milk,Dairy,2024,3,March,Summer,291
Pashan Chowk,Amul Milk,Dairy,2024,4,April,Summer,275
Pashan Chowk,Amul Milk,Dairy,2024,5,May,Summer,265
Pashan Chowk,Amul Milk,Dairy,2024,6,June,Summer,275
Pashan Chowk,Amul Milk,Dairy,2024,7,July,Monsoon,249
Pashan Chowk,Amul Milk,Dairy,2024,8,August,Monsoon,251
Pashan Chowk,Amul Milk,Dairy,2024,9,September,Monsoon,228
Pashan Chowk,Amul Milk,Dairy,2024,10,October,Autumn,247
Pashan Chowk,Amul Milk,Dairy,2024,11,November,Autumn,242
Pashan Chowk,Amul Milk,Dairy,2024,12,December,Winter,258
Pashan Chowk,Amul Milk,Dairy,2025,1,January,Winter,254
Pashan Chowk,Amul Milk,Dairy,2025,2,February,Winter,263
Pashan Chowk,Amul Milk,Dairy,2025,3,March,Summer,297
Pashan Chowk,Amul Milk,Dairy,2025,4,April,Summer,285
Pashan Chowk,Amul Milk,Dairy,2025,5,May,Summer,307
Pashan Chowk,Amul Milk,Dairy,2025,6,June,Summer,297
Pashan Chowk,Amul Milk,Dairy,2025,7,July,Monsoon,237
Pashan Chowk,Amul Milk,Dairy,2025,8,August,Monsoon,227
Pashan Chowk,Amul Milk,Dairy,2025,9,September,Monsoon,222
Pashan Chowk,Amul Milk,Dairy,2025,10,October,Autumn,242
Pashan Chowk,Amul Milk,Dairy,2025,11,November,Autumn,249
Pashan Chowk,Amul Milk,Dairy,2025,12,December,Winter,268
Pashan Chowk,Amul Milk,Dairy,2026,1,January,Winter,306
Pashan Chowk,Amul Milk,Dairy,2026,2,February,Winter,292
Pashan Chowk,Amul Milk,Dairy,2026,3,March,Summer,316
Pashan Chowk,Amul Milk,Dairy,2026,4,April,Summer,301
Pashan Chowk,Amul Milk,Dairy,2026,5,May,Summer,306
Pashan Chowk,Amul Milk,Dairy,2026,6,June,Summer,311
Pashan Chowk,Coriander,Vegetables,2022,1,January,Winter,140
Pashan Chowk,Coriander,Vegetables,2022,2,February,Winter,136
Pashan Chowk,Coriander,Vegetables,2022,3,March,Summer,129
Pashan Chowk,Coriander,Vegetables,2022,4,April,Summer,125
Pashan Chowk,Coriander,Vegetables,2022,5,May,Summer,152
Pashan Chowk,Coriander,Vegetables,2022,6,June,Summer,142
Pashan Chowk,Coriander,Vegetables,2022,7,July,Monsoon,162
Pashan Chowk,Coriander,Vegetables,2022,8,August,Monsoon,170
Pashan Chowk,Coriander,Vegetables,2022,9,September,Monsoon,172
Pashan Chowk,Coriander,Vegetables,2022,10,October,Autumn,148
Pashan Chowk,Coriander,Vegetables,2022,11,November,Autumn,146
Pashan Chowk,Coriander,Vegetables,2022,12,December,Winter,142
Pashan Chowk,Coriander,Vegetables,2023,1,January,Winter,141
Pashan Chowk,Coriander,Vegetables,2023,2,February,Winter,156
Pashan Chowk,Coriander,Vegetables,2023,3,March,Summer,143
Pashan Chowk,Coriander,Vegetables,2023,4,April,Summer,138
Pashan Chowk,Coriander,Vegetables,2023,5,May,Summer,134
Pashan Chowk,Coriander,Vegetables,2023,6,June,Summer,145
Pashan Chowk,Coriander,Vegetables,2023,7,July,Monsoon,197
Pashan Chowk,Coriander,Vegetables,2023,8,August,Monsoon,184
Pashan Chowk,Coriander,Vegetables,2023,9,September,Monsoon,177
Pashan Chowk,Coriander,Vegetables,2023,10,October,Autumn,162
Pashan Chowk,Coriander,Vegetables,2023,11,November,Autumn,165
Pashan Chowk,Coriander,Vegetables,2023,12,December,Winter,173
Pashan Chowk,Coriander,Vegetables,2024,1,January,Winter,141
Pashan Chowk,Coriander,Vegetables,2024,2,February,Winter,173
Pashan Chowk,Coriander,Vegetables,2024,3,March,Summer,138
Pashan Chowk,Coriander,Vegetables,2024,4,April,Summer,137
Pashan Chowk,Coriander,Vegetables,2024,5,May,Summer,158
Pashan Chowk,Coriander,Vegetables,2024,6,June,Summer,140
Pashan Chowk,Coriander,Vegetables,2024,7,July,Monsoon,182
Pashan Chowk,Coriander,Vegetables,2024,8,August,Monsoon,190
Pashan Chowk,Coriander,Vegetables,2024,9,September,Monsoon,194
Pashan Chowk,Coriander,Vegetables,2024,10,October,Autumn,167
Pashan Chowk,Coriander,Vegetables,2024,11,November,Autumn,158
Pashan Chowk,Coriander,Vegetables,2024,12,December,Winter,161
Pashan Chowk,Coriander,Vegetables,2025,1,January,Winter,169
Pashan Chowk,Coriander,Vegetables,2025,2,February,Winter,170
Pashan Chowk,Coriander,Vegetables,2025,3,March,Summer,163
Pashan Chowk,Coriander,Vegetables,2025,4,April,Summer,154
Pashan Chowk,Coriander,Vegetables,2025,5,May,Summer,147
Pashan Chowk,Coriander,Vegetables,2025,6,June,Summer,144
Pashan Chowk,Coriander,Vegetables,2025,7,July,Monsoon,198
Pashan Chowk,Coriander,Vegetables,2025,8,August,Monsoon,208
Pashan Chowk,Coriander,Vegetables,2025,9,September,Monsoon,202
Pashan Chowk,Coriander,Vegetables,2025,10,October,Autumn,160
Pashan Chowk,Coriander,Vegetables,2025,11,November,Autumn,166
Pashan Chowk,Coriander,Vegetables,2025,12,December,Winter,184
Pashan Chowk,Coriander,Vegetables,2026,1,January,Winter,155
Pashan Chowk,Coriander,Vegetables,2026,2,February,Winter,194
Pashan Chowk,Coriander,Vegetables,2026,3,March,Summer,151
Pashan Chowk,Coriander,Vegetables,2026,4,April,Summer,154
Pashan Chowk,Coriander,Vegetables,2026,5,May,Summer,147
Pashan Chowk,Coriander,Vegetables,2026,6,June,Summer,157
Pashan Chowk,Green Chili,Vegetables,2022,1,January,Winter,98
Pashan Chowk,Green Chili,Vegetables,2022,2,February,Winter,96
Pashan Chowk,Green Chili,Vegetables,2022,3,March,Summer,86
Pashan Chowk,Green Chili,Vegetables,2022,4,April,Summer,84
Pashan Chowk,Green Chili,Vegetables,2022,5,May,Summer,81
Pashan Chowk,Green Chili,Vegetables,2022,6,June,Summer,77
Pashan Chowk,Green Chili,Vegetables,2022,7,July,Monsoon,107
Pashan Chowk,Green Chili,Vegetables,2022,8,August,Monsoon,99
Pashan Chowk,Green Chili,Vegetables,2022,9,September,Monsoon,110
Pashan Chowk,Green Chili,Vegetables,2022,10,October,Autumn,89
Pashan Chowk,Green Chili,Vegetables,2022,11,November,Autumn,95
Pashan Chowk,Green Chili,Vegetables,2022,12,December,Winter,95
Pashan Chowk,Green Chili,Vegetables,2023,1,January,Winter,98
Pashan Chowk,Green Chili,Vegetables,2023,2,February,Winter,102
Pashan Chowk,Green Chili,Vegetables,2023,3,March,Summer,81
Pashan Chowk,Green Chili,Vegetables,2023,4,April,Summer,90
Pashan Chowk,Green Chili,Vegetables,2023,5,May,Summer,86
Pashan Chowk,Green Chili,Vegetables,2023,6,June,Summer,90
Pashan Chowk,Green Chili,Vegetables,2023,7,July,Monsoon,120
Pashan Chowk,Green Chili,Vegetables,2023,8,August,Monsoon,115
Pashan Chowk,Green Chili,Vegetables,2023,9,September,Monsoon,112
Pashan Chowk,Green Chili,Vegetables,2023,10,October,Autumn,93
Pashan Chowk,Green Chili,Vegetables,2023,11,November,Autumn,96
Pashan Chowk,Green Chili,Vegetables,2023,12,December,Winter,110
Pashan Chowk,Green Chili,Vegetables,2024,1,January,Winter,113
Pashan Chowk,Green Chili,Vegetables,2024,2,February,Winter,92
Pashan Chowk,Green Chili,Vegetables,2024,3,March,Summer,91
Pashan Chowk,Green Chili,Vegetables,2024,4,April,Summer,95
Pashan Chowk,Green Chili,Vegetables,2024,5,May,Summer,94
Pashan Chowk,Green Chili,Vegetables,2024,6,June,Summer,91
Pashan Chowk,Green Chili,Vegetables,2024,7,July,Monsoon,119
Pashan Chowk,Green Chili,Vegetables,2024,8,August,Monsoon,114
Pashan Chowk,Green Chili,Vegetables,2024,9,September,Monsoon,123
Pashan Chowk,Green Chili,Vegetables,2024,10,October,Autumn,101
Pashan Chowk,Green Chili,Vegetables,2024,11,November,Autumn,107
Pashan Chowk,Green Chili,Vegetables,2024,12,December,Winter,107
Pashan Chowk,Green Chili,Vegetables,2025,1,January,Winter,114
Pashan Chowk,Green Chili,Vegetables,2025,2,February,Winter,113
Pashan Chowk,Green Chili,Vegetables,2025,3,March,Summer,108
Pashan Chowk,Green Chili,Vegetables,2025,4,April,Summer,107
Pashan Chowk,Green Chili,Vegetables,2025,5,May,Summer,93
Pashan Chowk,Green Chili,Vegetables,2025,6,June,Summer,88
Pashan Chowk,Green Chili,Vegetables,2025,7,July,Monsoon,137
Pashan Chowk,Green Chili,Vegetables,2025,8,August,Monsoon,135
Pashan Chowk,Green Chili,Vegetables,2025,9,September,Monsoon,123
Pashan Chowk,Green Chili,Vegetables,2025,10,October,Autumn,105
Pashan Chowk,Green Chili,Vegetables,2025,11,November,Autumn,109
Pashan Chowk,Green Chili,Vegetables,2025,12,December,Winter,119
Pashan Chowk,Green Chili,Vegetables,2026,1,January,Winter,116
Pashan Chowk,Green Chili,Vegetables,2026,2,February,Winter,116
Pashan Chowk,Green Chili,Vegetables,2026,3,March,Summer,99
Pashan Chowk,Green Chili,Vegetables,2026,4,April,Summer,98
Pashan Chowk,Green Chili,Vegetables,2026,5,May,Summer,97
Pashan Chowk,Green Chili,Vegetables,2026,6,June,Summer,100
Pashan Chowk,Hapus Mango,Fruits,2022,1,January,Winter,15
Pashan Chowk,Hapus Mango,Fruits,2022,2,February,Winter,14
Pashan Chowk,Hapus Mango,Fruits,2022,3,March,Summer,441
Pashan Chowk,Hapus Mango,Fruits,2022,4,April,Summer,392
Pashan Chowk,Hapus Mango,Fruits,2022,5,May,Summer,487
Pashan Chowk,Hapus Mango,Fruits,2022,6,June,Summer,482
Pashan Chowk,Hapus Mango,Fruits,2022,7,July,Monsoon,22
Pashan Chowk,Hapus Mango,Fruits,2022,8,August,Monsoon,23
Pashan Chowk,Hapus Mango,Fruits,2022,9,September,Monsoon,23
Pashan Chowk,Hapus Mango,Fruits,2022,10,October,Autumn,16
Pashan Chowk,Hapus Mango,Fruits,2022,11,November,Autumn,16
Pashan Chowk,Hapus Mango,Fruits,2022,12,December,Winter,16
Pashan Chowk,Hapus Mango,Fruits,2023,1,January,Winter,16
Pashan Chowk,Hapus Mango,Fruits,2023,2,February,Winter,17
Pashan Chowk,Hapus Mango,Fruits,2023,3,March,Summer,483
Pashan Chowk,Hapus Mango,Fruits,2023,4,April,Summer,458
Pashan Chowk,Hapus Mango,Fruits,2023,5,May,Summer,473
Pashan Chowk,Hapus Mango,Fruits,2023,6,June,Summer,464
Pashan Chowk,Hapus Mango,Fruits,2023,7,July,Monsoon,24
Pashan Chowk,Hapus Mango,Fruits,2023,8,August,Monsoon,24
Pashan Chowk,Hapus Mango,Fruits,2023,9,September,Monsoon,25
Pashan Chowk,Hapus Mango,Fruits,2023,10,October,Autumn,15
Pashan Chowk,Hapus Mango,Fruits,2023,11,November,Autumn,16
Pashan Chowk,Hapus Mango,Fruits,2023,12,December,Winter,16
Pashan Chowk,Hapus Mango,Fruits,2024,1,January,Winter,17
Pashan Chowk,Hapus Mango,Fruits,2024,2,February,Winter,19
Pashan Chowk,Hapus Mango,Fruits,2024,3,March,Summer,494
Pashan Chowk,Hapus Mango,Fruits,2024,4,April,Summer,529
Pashan Chowk,Hapus Mango,Fruits,2024,5,May,Summer,467
Pashan Chowk,Hapus Mango,Fruits,2024,6,June,Summer,491
Pashan Chowk,Hapus Mango,Fruits,2024,7,July,Monsoon,22
Pashan Chowk,Hapus Mango,Fruits,2024,8,August,Monsoon,25
Pashan Chowk,Hapus Mango,Fruits,2024,9,September,Monsoon,27
Pashan Chowk,Hapus Mango,Fruits,2024,10,October,Autumn,16
Pashan Chowk,Hapus Mango,Fruits,2024,11,November,Autumn,17
Pashan Chowk,Hapus Mango,Fruits,2024,12,December,Winter,17
Pashan Chowk,Hapus Mango,Fruits,2025,1,January,Winter,17
Pashan Chowk,Hapus Mango,Fruits,2025,2,February,Winter,19
Pashan Chowk,Hapus Mango,Fruits,2025,3,March,Summer,513
Pashan Chowk,Hapus Mango,Fruits,2025,4,April,Summer,520
Pashan Chowk,Hapus Mango,Fruits,2025,5,May,Summer,573
Pashan Chowk,Hapus Mango,Fruits,2025,6,June,Summer,538
Pashan Chowk,Hapus Mango,Fruits,2025,7,July,Monsoon,27
Pashan Chowk,Hapus Mango,Fruits,2025,8,August,Monsoon,25
Pashan Chowk,Hapus Mango,Fruits,2025,9,September,Monsoon,28
Pashan Chowk,Hapus Mango,Fruits,2025,10,October,Autumn,18
Pashan Chowk,Hapus Mango,Fruits,2025,11,November,Autumn,16
Pashan Chowk,Hapus Mango,Fruits,2025,12,December,Winter,18
Pashan Chowk,Hapus Mango,Fruits,2026,1,January,Winter,18
Pashan Chowk,Hapus Mango,Fruits,2026,2,February,Winter,18
Pashan Chowk,Hapus Mango,Fruits,2026,3,March,Summer,504
Pashan Chowk,Hapus Mango,Fruits,2026,4,April,Summer,540
Pashan Chowk,Hapus Mango,Fruits,2026,5,May,Summer,533
Pashan Chowk,Hapus Mango,Fruits,2026,6,June,Summer,535
Pashan Chowk,Potato,Vegetables,2022,1,January,Winter,727
Pashan Chowk,Potato,Vegetables,2022,2,February,Winter,712
Pashan Chowk,Potato,Vegetables,2022,3,March,Summer,674
Pashan Chowk,Potato,Vegetables,2022,4,April,Summer,580
Pashan Chowk,Potato,Vegetables,2022,5,May,Summer,666
Pashan Chowk,Potato,Vegetables,2022,6,June,Summer,724
Pashan Chowk,Potato,Vegetables,2022,7,July,Monsoon,788
Pashan Chowk,Potato,Vegetables,2022,8,August,Monsoon,911
Pashan Chowk,Potato,Vegetables,2022,9,September,Monsoon,898
Pashan Chowk,Potato,Vegetables,2022,10,October,Autumn,685
Pashan Chowk,Potato,Vegetables,2022,11,November,Autumn,719
Pashan Chowk,Potato,Vegetables,2022,12,December,Winter,742
Pashan Chowk,Potato,Vegetables,2023,1,January,Winter,912
Pashan Chowk,Potato,Vegetables,2023,2,February,Winter,795
Pashan Chowk,Potato,Vegetables,2023,3,March,Summer,707
Pashan Chowk,Potato,Vegetables,2023,4,April,Summer,699
Pashan Chowk,Potato,Vegetables,2023,5,May,Summer,731
Pashan Chowk,Potato,Vegetables,2023,6,June,Summer,608
Pashan Chowk,Potato,Vegetables,2023,7,July,Monsoon,1011
Pashan Chowk,Potato,Vegetables,2023,8,August,Monsoon,968
Pashan Chowk,Potato,Vegetables,2023,9,September,Monsoon,870
Pashan Chowk,Potato,Vegetables,2023,10,October,Autumn,860
Pashan Chowk,Potato,Vegetables,2023,11,November,Autumn,831
Pashan Chowk,Potato,Vegetables,2023,12,December,Winter,790
Pashan Chowk,Potato,Vegetables,2024,1,January,Winter,873
Pashan Chowk,Potato,Vegetables,2024,2,February,Winter,847
Pashan Chowk,Potato,Vegetables,2024,3,March,Summer,747
Pashan Chowk,Potato,Vegetables,2024,4,April,Summer,776
Pashan Chowk,Potato,Vegetables,2024,5,May,Summer,724
Pashan Chowk,Potato,Vegetables,2024,6,June,Summer,783
Pashan Chowk,Potato,Vegetables,2024,7,July,Monsoon,1008
Pashan Chowk,Potato,Vegetables,2024,8,August,Monsoon,983
Pashan Chowk,Potato,Vegetables,2024,9,September,Monsoon,1049
Pashan Chowk,Potato,Vegetables,2024,10,October,Autumn,750
Pashan Chowk,Potato,Vegetables,2024,11,November,Autumn,775
Pashan Chowk,Potato,Vegetables,2024,12,December,Winter,895
Pashan Chowk,Potato,Vegetables,2025,1,January,Winter,830
Pashan Chowk,Potato,Vegetables,2025,2,February,Winter,848
Pashan Chowk,Potato,Vegetables,2025,3,March,Summer,776
Pashan Chowk,Potato,Vegetables,2025,4,April,Summer,696
Pashan Chowk,Potato,Vegetables,2025,5,May,Summer,852
Pashan Chowk,Potato,Vegetables,2025,6,June,Summer,766
Pashan Chowk,Potato,Vegetables,2025,7,July,Monsoon,981
Pashan Chowk,Potato,Vegetables,2025,8,August,Monsoon,1038
Pashan Chowk,Potato,Vegetables,2025,9,September,Monsoon,1137
Pashan Chowk,Potato,Vegetables,2025,10,October,Autumn,863
Pashan Chowk,Potato,Vegetables,2025,11,November,Autumn,919
Pashan Chowk,Potato,Vegetables,2025,12,December,Winter,960
Pashan Chowk,Potato,Vegetables,2026,1,January,Winter,1031
Pashan Chowk,Potato,Vegetables,2026,2,February,Winter,968
Pashan Chowk,Potato,Vegetables,2026,3,March,Summer,924
Pashan Chowk,Potato,Vegetables,2026,4,April,Summer,913
Pashan Chowk,Potato,Vegetables,2026,5,May,Summer,876
Pashan Chowk,Potato,Vegetables,2026,6,June,Summer,813
Pashan Chowk,Tomato,Vegetables,2022,1,January,Winter,787
Pashan Chowk,Tomato,Vegetables,2022,2,February,Winter,873
Pashan Chowk,Tomato,Vegetables,2022,3,March,Summer,692
Pashan Chowk,Tomato,Vegetables,2022,4,April,Summer,659
Pashan Chowk,Tomato,Vegetables,2022,5,May,Summer,693
Pashan Chowk,Tomato,Vegetables,2022,6,June,Summer,736
Pashan Chowk,Tomato,Vegetables,2022,7,July,Monsoon,884
Pashan Chowk,Tomato,Vegetables,2022,8,August,Monsoon,886
Pashan Chowk,Tomato,Vegetables,2022,9,September,Monsoon,839
Pashan Chowk,Tomato,Vegetables,2022,10,October,Autumn,742
Pashan Chowk,Tomato,Vegetables,2022,11,November,Autumn,812
Pashan Chowk,Tomato,Vegetables,2022,12,December,Winter,866
Pashan Chowk,Tomato,Vegetables,2023,1,January,Winter,860
Pashan Chowk,Tomato,Vegetables,2023,2,February,Winter,933
Pashan Chowk,Tomato,Vegetables,2023,3,March,Summer,807
Pashan Chowk,Tomato,Vegetables,2023,4,April,Summer,764
Pashan Chowk,Tomato,Vegetables,2023,5,May,Summer,719
Pashan Chowk,Tomato,Vegetables,2023,6,June,Summer,713
Pashan Chowk,Tomato,Vegetables,2023,7,July,Monsoon,1027
Pashan Chowk,Tomato,Vegetables,2023,8,August,Monsoon,990
Pashan Chowk,Tomato,Vegetables,2023,9,September,Monsoon,1016
Pashan Chowk,Tomato,Vegetables,2023,10,October,Autumn,847
Pashan Chowk,Tomato,Vegetables,2023,11,November,Autumn,878
Pashan Chowk,Tomato,Vegetables,2023,12,December,Winter,863
Pashan Chowk,Tomato,Vegetables,2024,1,January,Winter,905
Pashan Chowk,Tomato,Vegetables,2024,2,February,Winter,922
Pashan Chowk,Tomato,Vegetables,2024,3,March,Summer,766
Pashan Chowk,Tomato,Vegetables,2024,4,April,Summer,705
Pashan Chowk,Tomato,Vegetables,2024,5,May,Summer,810
Pashan Chowk,Tomato,Vegetables,2024,6,June,Summer,735
Pashan Chowk,Tomato,Vegetables,2024,7,July,Monsoon,1057
Pashan Chowk,Tomato,Vegetables,2024,8,August,Monsoon,991
Pashan Chowk,Tomato,Vegetables,2024,9,September,Monsoon,1086
Pashan Chowk,Tomato,Vegetables,2024,10,October,Autumn,854
Pashan Chowk,Tomato,Vegetables,2024,11,November,Autumn,903
Pashan Chowk,Tomato,Vegetables,2024,12,December,Winter,1086
Pashan Chowk,Tomato,Vegetables,2025,1,January,Winter,983
Pashan Chowk,Tomato,Vegetables,2025,2,February,Winter,1034
Pashan Chowk,Tomato,Vegetables,2025,3,March,Summer,829
Pashan Chowk,Tomato,Vegetables,2025,4,April,Summer,786
Pashan Chowk,Tomato,Vegetables,2025,5,May,Summer,816
Pashan Chowk,Tomato,Vegetables,2025,6,June,Summer,793
Pashan Chowk,Tomato,Vegetables,2025,7,July,Monsoon,1155
Pashan Chowk,Tomato,Vegetables,2025,8,August,Monsoon,1221
Pashan Chowk,Tomato,Vegetables,2025,9,September,Monsoon,1236
Pashan Chowk,Tomato,Vegetables,2025,10,October,Autumn,935
Pashan Chowk,Tomato,Vegetables,2025,11,November,Autumn,936
Pashan Chowk,Tomato,Vegetables,2025,12,December,Winter,963
Pashan Chowk,Tomato,Vegetables,2026,1,January,Winter,960
Pashan Chowk,Tomato,Vegetables,2026,2,February,Winter,1018
Pashan Chowk,Tomato,Vegetables,2026,3,March,Summer,773
Pashan Chowk,Tomato,Vegetables,2026,4,April,Summer,886
Pashan Chowk,Tomato,Vegetables,2026,5,May,Summer,793
Pashan Chowk,Tomato,Vegetables,2026,6,June,Summer,947
Shivaji Bhaji Market,Amul Milk,Dairy,2022,1,January,Winter,217
Shivaji Bhaji Market,Amul Milk,Dairy,2022,2,February,Winter,218
Shivaji Bhaji Market,Amul Milk,Dairy,2022,3,March,Summer,271
Shivaji Bhaji Market,Amul Milk,Dairy,2022,4,April,Summer,223
Shivaji Bhaji Market,Amul Milk,Dairy,2022,5,May,Summer,228
Shivaji Bhaji Market,Amul Milk,Dairy,2022,6,June,Summer,246
Shivaji Bhaji Market,Amul Milk,Dairy,2022,7,July,Monsoon,177
Shivaji Bhaji Market,Amul Milk,Dairy,2022,8,August,Monsoon,173
Shivaji Bhaji Market,Amul Milk,Dairy,2022,9,September,Monsoon,173
Shivaji Bhaji Market,Amul Milk,Dairy,2022,10,October,Autumn,187
Shivaji Bhaji Market,Amul Milk,Dairy,2022,11,November,Autumn,196
Shivaji Bhaji Market,Amul Milk,Dairy,2022,12,December,Winter,224
Shivaji Bhaji Market,Amul Milk,Dairy,2023,1,January,Winter,216
Shivaji Bhaji Market,Amul Milk,Dairy,2023,2,February,Winter,198
Shivaji Bhaji Market,Amul Milk,Dairy,2023,3,March,Summer,252
Shivaji Bhaji Market,Amul Milk,Dairy,2023,4,April,Summer,216
Shivaji Bhaji Market,Amul Milk,Dairy,2023,5,May,Summer,244
Shivaji Bhaji Market,Amul Milk,Dairy,2023,6,June,Summer,248
Shivaji Bhaji Market,Amul Milk,Dairy,2023,7,July,Monsoon,191
Shivaji Bhaji Market,Amul Milk,Dairy,2023,8,August,Monsoon,171
Shivaji Bhaji Market,Amul Milk,Dairy,2023,9,September,Monsoon,202
